delta_net_http,after_net_http,delta_subprocess_exec,after_subprocess_exec,delta_env_cred_access,after_env_cred_access,delta_filesystem,after_filesystem,delta_encoded_blob,after_encoded_blob,delta_install_hook,after_install_hook,delta_obfuscation,after_obfuscation,delta_loc,delta_char,entropy_before,entropy_after,delta_entropy,delta_longest_token,ast_nodes_after,package,ecosystem,version_after_date,label
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,-100,5.959,5.938,-0.021,-100,-1,@thomlecter1122/lab-helper-test,npm,2026-05-27T14:36:07.557Z,1
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,5.959,5.96,0.001,0,-1,@thomlecter1122/lab-helper-test,npm,2026-05-27T14:08:30.536Z,1
0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,5.96,5.959,-0.001,0,-1,@thomlecter1122/lab-helper-test,npm,2026-05-27T14:22:42.411Z,1
-2,0,0,1,-1,0,0,0,1,1,0,1,1,1,-28,41,5.129,5.959,0.83,746,-1,@thomlecter1122/lab-helper-test,npm,2026-05-27T14:07:40.417Z,1
0,2,0,1,0,1,0,0,0,0,0,1,0,0,3,73,5.123,5.129,0.006,0,-1,@thomlecter1122/lab-helper-test,npm,2026-05-27T09:53:15.667Z,1
0,1,1,2,0,0,0,0,2,2,0,0,0,0,-242,4509929,4.781,2.813,-1.968,4517874,-1,eslint-plugin-executable-stories-playwright,npm,2026-06-04T00:26:12.722Z,1
0,1,0,2,0,0,0,0,0,2,0,0,0,0,243,9104,2.813,2.921,0.108,850,-1,eslint-plugin-executable-stories-playwright,npm,2026-06-04T00:26:22.764Z,1
0,29,0,16,0,57,0,30,0,1,0,1,0,0,-19,862,5.29,5.29,0.0,0,-1,claude-cup,npm,2026-06-15T07:22:55.592Z,1
-3,10,0,15,-1,36,0,23,0,0,0,1,0,0,-332,-19410,5.305,5.305,0.0,0,-1,claude-cup,npm,2026-06-13T18:08:06.462Z,1
0,29,0,16,-2,57,0,30,0,1,0,1,0,0,-10,-1257,5.29,5.29,0.0,0,-1,claude-cup,npm,2026-06-14T16:27:43.524Z,1
0,10,0,15,0,36,0,23,0,0,0,1,0,0,15,709,5.305,5.305,0.0,0,-1,claude-cup,npm,2026-06-13T18:25:00.842Z,1
3,29,0,16,0,59,6,31,0,1,0,1,0,0,220,7715,5.305,5.307,0.002,0,-1,claude-cup,npm,2026-06-14T11:35:04.332Z,1
2,16,0,16,9,53,0,25,1,1,0,1,0,0,120,5356,5.305,5.305,0.0,0,-1,claude-cup,npm,2026-06-14T08:45:14.234Z,1
0,10,0,15,0,36,0,23,0,0,0,1,0,0,0,77,5.305,5.305,0.0,0,-1,claude-cup,npm,2026-06-13T18:16:54.702Z,1
0,29,0,16,0,59,0,31,0,1,0,1,0,0,1,32,5.307,5.307,0.0,0,-1,claude-cup,npm,2026-06-14T11:47:59.559Z,1
0,29,0,16,0,57,0,30,0,1,0,1,0,0,0,-11,4.131,4.131,0.0,0,-1,claude-cup,npm,2026-06-15T08:50:53.880Z,1
0,29,0,16,0,57,0,30,0,1,0,1,0,0,5716,175676,5.29,4.131,-1.159,-1293,-1,claude-cup,npm,2026-06-15T08:15:25.346Z,1
0,26,0,16,0,59,0,30,0,1,0,1,0,0,331,14781,5.29,5.29,0.0,0,-1,claude-cup,npm,2026-06-14T14:55:23.149Z,1
8,14,2,16,31,44,4,25,0,0,0,1,0,0,1132,42875,5.305,5.305,0.0,0,-1,claude-cup,npm,2026-06-14T07:51:00.881Z,1
0,29,0,16,0,57,0,30,0,1,0,1,0,0,0,0,4.131,4.131,0.0,0,-1,claude-cup,npm,2026-06-15T08:37:45.241Z,1
0,29,0,16,0,58,0,27,1,2,0,1,0,0,222,8203,4.131,4.131,0.0,0,-1,claude-cup,npm,2026-06-17T12:10:15.325Z,1
0,29,0,16,1,59,0,27,0,2,0,1,0,0,13,450,4.131,4.131,0.0,0,-1,claude-cup,npm,2026-06-17T12:28:18.430Z,1
-2,29,0,16,1,58,0,27,0,1,0,1,0,0,-16,-257,4.131,4.131,0.0,0,-1,claude-cup,npm,2026-06-17T10:05:19.056Z,1
0,31,0,16,0,62,0,29,0,3,-2,2,0,0,-1,-56,4.131,4.131,0.0,0,-1,claude-cup,npm,2026-06-18T17:20:48.790Z,1
0,13,3,20,6,55,2,33,0,3,0,2,0,0,306,11872,4.23,4.231,0.001,0,-1,claude-cup,npm,2026-06-27T11:17:20.069Z,1
0,27,0,7,0,42,0,18,0,0,0,2,0,0,2,56,5.457,5.457,0.0,0,-1,base_parts_ai,npm,2026-06-13T11:37:27.249Z,1
1,25,0,6,0,42,0,18,0,0,0,2,0,0,16,-517,5.39,5.447,0.057,0,-1,base_parts_ai,npm,2026-05-28T05:00:31.198Z,1
0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.928,4.928,0.0,0,-1,add-sugar,npm,2024-03-06T12:03:12.511Z,1
0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,-24,4.922,4.913,-0.009,0,-1,add-sugar,npm,2024-03-06T13:11:31.886Z,1
0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,9,4.923,4.927,0.004,0,-1,add-sugar,npm,2024-03-06T13:25:30.291Z,1
0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,6,4.927,4.926,-0.001,0,-1,add-sugar,npm,2024-03-06T13:40:34.119Z,1
0,0,0,0,0,0,0,0,0,12,1,1,0,0,30,546,5.086,5.086,0.0,0,-1,crypto-javascri,npm,2026-05-11T16:42:09.668Z,1
0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,37,5.086,5.087,0.001,0,-1,crypto-javascri,npm,2026-05-11T14:41:32.435Z,1
0,0,0,0,0,0,0,0,0,12,1,1,0,0,30,498,5.086,5.084,-0.002,0,-1,crypto-javascri,npm,2026-05-11T16:11:30.509Z,1
0,0,0,0,0,0,0,0,0,12,1,1,0,0,30,498,5.086,5.084,-0.002,0,-1,crypto-javascri,npm,2026-05-11T16:18:35.104Z,1
0,0,0,0,0,0,0,0,0,12,1,1,0,0,30,498,5.086,5.084,-0.002,0,-1,crypto-javascri,npm,2026-05-11T16:22:48.010Z,1
0,0,0,0,0,0,0,0,0,12,0,0,0,0,29,485,5.086,5.084,-0.002,0,-1,crypto-javascri,npm,2026-05-11T16:27:14.942Z,1
0,0,0,0,0,0,0,0,0,12,0,0,0,0,30,473,5.084,5.08,-0.004,0,-1,crypto-javascri,npm,2026-05-11T16:29:55.388Z,1
0,0,0,0,0,0,0,0,0,12,1,1,0,0,31,535,5.08,5.076,-0.004,0,-1,crypto-javascri,npm,2026-05-11T16:38:06.690Z,1
0,0,0,0,0,0,0,0,0,12,1,1,0,0,57,937,5.088,5.081,-0.007,0,-1,crypto-javascri,npm,2026-05-11T16:55:56.609Z,1
0,0,0,0,0,0,0,0,0,12,1,1,0,0,30,497,5.088,5.085,-0.003,0,-1,crypto-javascri,npm,2026-05-11T16:58:19.321Z,1
0,0,0,0,0,0,0,0,0,12,0,1,0,0,16,222,5.085,5.079,-0.006,0,-1,crypto-javascri,npm,2026-05-11T20:30:56.992Z,1
0,0,0,0,0,0,0,0,0,12,0,1,0,0,16,224,5.079,5.073,-0.006,0,-1,crypto-javascri,npm,2026-05-11T20:38:13.323Z,1
0,0,0,0,0,0,0,0,0,12,0,1,0,0,16,224,5.073,5.067,-0.006,0,-1,crypto-javascri,npm,2026-05-11T21:03:26.620Z,1
0,0,0,0,0,0,0,0,0,12,0,1,0,0,16,224,5.067,5.061,-0.006,0,-1,crypto-javascri,npm,2026-05-11T21:08:14.580Z,1
0,0,0,0,0,0,0,0,0,12,1,1,0,0,16,273,5.088,5.084,-0.004,0,-1,crypto-javascri,npm,2026-05-11T21:21:34.142Z,1
-1,0,-1,1,0,10,0,0,1,1,0,1,0,0,-11,6851,4.63,5.051,0.421,527,-1,httpsearch,npm,2024-08-05T02:27:11.366Z,1
0,1,0,2,0,10,0,0,0,0,0,1,0,0,0,-4,4.63,4.63,0.0,0,-1,httpsearch,npm,2024-08-05T02:09:02.037Z,1
0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,87,5.306,5.298,-0.008,0,-1,@demica/core,npm,2026-06-08T19:16:28.753Z,1
0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,87,5.324,5.315,-0.009,0,-1,@demica/shared,npm,2026-06-08T19:16:33.801Z,1
0,2,0,0,0,0,0,0,0,0,0,3,0,0,2,87,5.311,5.3,-0.011,0,-1,@demica/resources,npm,2026-06-08T19:16:31.299Z,1
1,1,1,1,0,0,0,0,0,0,-2,6,0,0,67,1724,4.637,4.577,-0.06,32,-1,@achuthvp/postinstall-poc,npm,2026-06-03T08:03:58.662Z,1
0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,13,4.577,4.582,0.005,0,-1,@achuthvp/postinstall-poc,npm,2026-06-03T08:08:50.643Z,1
0,27,0,19,0,17,0,18,0,21,0,0,0,0,397,18045,5.077,5.016,-0.061,0,-1,svharness,npm,2026-05-19T09:32:08.356Z,1
0,7,0,4,0,0,0,4,0,0,0,0,0,0,18,113,4.936,4.931,-0.005,0,-1,base58-core,npm,2026-06-25T01:55:23.448Z,1
0,7,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4.931,4.931,0.0,0,-1,base58-core,npm,2026-06-26T15:19:06.421Z,1
0,7,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4.931,4.931,0.0,0,-1,base58-core,npm,2026-06-26T17:48:29.059Z,1
0,7,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4.93,4.93,0.0,0,-1,base58-core,npm,2026-06-28T09:07:56.761Z,1
0,7,0,4,0,0,0,4,0,0,0,0,0,0,4,63,4.931,4.93,-0.001,0,-1,base58-core,npm,2026-06-26T17:56:21.739Z,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,46,5.254,5.254,0.0,0,-1,fpjson-lang,npm,2026-05-26T00:58:15.103Z,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,4.913,4.906,-0.007,-1,11,hello244a,npm,2026-06-04T20:47:53.415Z,1
-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-120,5.059,5.012,-0.047,0,11,hello244a,npm,2026-06-04T20:41:52.777Z,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,4.687,4.913,0.226,13,11,hello244a,npm,2026-06-04T20:46:35.744Z,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-58,5.012,4.687,-0.325,-48,11,hello244a,npm,2026-06-04T20:45:04.925Z,1
0,23,0,0,0,14,0,0,0,2,0,0,0,0,10,744,5.012,5.006,-0.006,0,-1,lhisp-logger,npm,2026-05-23T13:07:08.881Z,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,50,4.865,4.702,-0.163,0,-1,documents-widgets,npm,2024-10-04T14:50:21.695Z,1
0,45,0,3,0,30,0,1,0,80,0,1,0,0,0,-15,4.314,4.314,0.0,0,-1,chalk-pro,npm,2026-06-16T17:38:36.347Z,1
-11,3,0,1,0,3,2,4,0,0,0,0,0,2,-22,-1025,5.014,5.126,0.112,0,-1,n8n-nodes-security-test-poc,npm,2026-06-17T15:19:01.961Z,1
13,14,-1,1,3,3,0,2,0,0,0,0,0,2,71,3093,5.36,5.014,-0.346,0,-1,n8n-nodes-security-test-poc,npm,2026-06-17T15:12:24.605Z,1
-1,1,0,0,0,0,0,0,0,0,0,1,1,1,13,570,4.887,5.33,0.443,186,-1,n8n-nodes-security-test-poc,npm,2026-06-17T15:07:56.441Z,1
0,1,1,1,0,0,2,2,0,0,1,2,1,2,49,1314,5.33,5.367,0.037,0,-1,n8n-nodes-security-test-poc,npm,2026-06-17T15:08:43.851Z,1
0,1,1,2,0,0,0,2,0,0,-2,0,0,2,-1,153,5.367,5.36,-0.007,0,-1,n8n-nodes-security-test-poc,npm,2026-06-17T15:09:48.546Z,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,4.545,4.51,-0.035,7,36,cth-poc,npm,2023-10-30T16:31:37.180Z,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51,4.512,0.002,0,36,cth-poc,npm,2023-10-30T16:38:43.266Z,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,94,4.512,4.769,0.257,28,38,cth-poc,npm,2023-10-30T16:56:38.804Z,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-51,4.769,4.742,-0.027,0,36,cth-poc,npm,2023-10-30T16:58:56.311Z,1
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,600,4.742,4.975,0.233,5,-1,cth-poc,npm,2023-10-30T17:12:00.538Z,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,4.975,4.976,0.001,0,-1,cth-poc,npm,2023-10-30T17:16:02.957Z,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-8,4.976,5.003,0.027,-5,-1,cth-poc,npm,2023-10-30T17:26:58.870Z,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-11,5.003,4.989,-0.014,-11,-1,cth-poc,npm,2023-10-30T17:42:14.043Z,1
0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,-85,4.989,4.911,-0.078,-17,-1,cth-poc,npm,2023-10-30T17:51:55.936Z,1
0,0,0,2,0,0,0,0,0,0,-1,0,0,0,-1,-41,4.911,4.931,0.02,0,-1,cth-poc,npm,2023-10-30T18:04:15.835Z,1
0,0,0,2,0,0,0,0,0,0,1,1,0,0,22,684,4.931,5.066,0.135,17,-1,cth-poc,npm,2023-10-30T18:11:12.686Z,1
0,13,0,0,0,16,0,0,0,8,0,0,0,2,0,0,4.828,4.828,0.0,0,-1,@dervix/ws,npm,2026-06-22T09:38:06.625Z,1
0,13,0,0,14,16,0,0,4,8,0,0,2,2,1,93263,4.834,4.828,-0.006,10015,-1,@dervix/ws,npm,2026-06-22T09:25:00.256Z,1
0,1,0,1,0,6,0,3,0,0,0,1,0,0,0,0,5.101,5.101,0.0,0,-1,kelly-stake,npm,2026-06-25T19:47:58.589Z,1
1,1,1,1,6,6,3,3,0,0,1,1,0,0,181,4984,5.052,5.102,0.05,31,-1,kelly-stake,npm,2026-06-25T18:31:35.487Z,1
0,1,0,1,0,6,0,3,0,0,0,1,0,0,0,0,5.101,5.101,0.0,0,-1,kelly-stake,npm,2026-06-25T19:03:57.515Z,1
0,1,0,1,0,6,0,3,0,0,0,1,0,0,0,0,5.101,5.101,0.0,0,-1,kelly-stake,npm,2026-06-25T19:13:18.454Z,1
0,1,0,1,0,6,0,3,0,0,0,1,0,0,0,-1,5.102,5.101,-0.001,0,-1,kelly-stake,npm,2026-06-25T18:42:12.246Z,1
0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,15,4.971,4.964,-0.007,0,-1,internallib_v493,npm,2026-05-22T01:26:43.684Z,1
0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,-4,4.964,4.963,-0.001,0,-1,internallib_v493,npm,2026-05-22T01:29:55.363Z,1
1,1,2,2,0,0,0,0,0,0,0,0,0,0,4,118,4.747,4.971,0.224,19,-1,internallib_v493,npm,2026-05-22T01:23:13.387Z,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.297,5.343,0.046,0,15,money-badger-open-rpc,npm,2026-05-06T09:39:30.810Z,1
1,22,-1,12,0,21,0,6,0,0,0,5,0,0,119,3737,4.708,4.711,0.003,0,-1,finalact,npm,2023-12-26T05:50:58.592Z,1
0,22,0,12,0,21,0,6,0,0,0,5,0,0,0,24,4.712,4.712,0.0,0,-1,finalact,npm,2023-12-26T06:13:59.790Z,1
0,22,0,12,0,21,0,6,0,0,0,5,0,0,0,11,4.711,4.712,0.001,0,-1,finalact,npm,2023-12-26T06:03:30.439Z,1
0,22,0,12,0,21,0,6,0,0,0,5,0,0,6,145,4.712,4.712,0.0,0,-1,finalact,npm,2023-12-26T07:05:11.316Z,1
0,22,0,12,0,21,0,6,0,0,0,5,0,0,0,4,4.709,4.711,0.002,0,-1,finalact,npm,2023-12-27T05:03:43.332Z,1
0,22,0,12,0,21,0,6,0,0,0,5,0,0,14,323,4.714,4.712,-0.002,0,-1,finalact,npm,2023-12-27T10:26:42.397Z,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.559,4.569,0.01,0,29,misk-tailwind-css,npm,2023-08-07T11:09:15.575Z,1
0,37,0,0,0,65,2,24,0,0,0,0,0,0,30,1502,5.15,5.149,-0.001,0,-1,fastgrc-openclaw,npm,2026-05-20T22:19:57.346Z,1
0,12,0,3,0,5,0,0,0,1,0,0,0,0,0,0,4.812,4.812,0.0,0,-1,eth-logger,npm,2026-04-23T06:38:33.821Z,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,206,4.369,4.84,0.471,28,23,auth0.net,npm,2026-06-12T17:07:08.184Z,1
2,2,0,0,0,0,0,0,0,0,0,2,0,0,1,307,4.607,5.186,0.579,95,-1,vl-ui-accessibility,npm,2026-02-22T19:54:19.553Z,1
0,2,0,0,0,0,0,0,0,0,0,0,0,1,63,8549,4.462,4.666,0.204,176,-1,runtimekit,npm,2026-06-18T16:11:52.158Z,1
0,15,0,10,0,116,2,23,0,0,0,0,0,0,30,854,5.126,5.125,-0.001,0,-1,oh-langfuse,npm,2026-05-21T08:15:20.820Z,1
-2,15,-1,10,-21,116,-1,21,-1,0,0,0,0,0,-406,-14992,5.125,5.126,0.001,-4,-1,oh-langfuse,npm,2026-05-21T06:37:55.481Z,1
0,20,0,11,0,150,0,26,0,1,0,0,0,0,8,265,5.124,5.124,0.0,0,-1,oh-langfuse,npm,2026-05-29T08:38:27.934Z,1
0,25,0,12,0,191,0,44,0,1,0,0,0,0,78,4217,5.127,5.127,0.0,0,-1,oh-langfuse,npm,2026-06-02T07:27:42.463Z,1
0,24,0,12,4,195,3,53,0,1,0,0,0,0,72,2637,5.12,5.125,0.005,0,-1,oh-langfuse,npm,2026-06-04T13:51:15.829Z,1
0,20,0,11,4,154,0,27,0,1,0,0,0,0,33,1383,5.124,5.124,0.0,0,-1,oh-langfuse,npm,2026-05-30T03:30:27.197Z,1
0,25,0,12,0,191,6,50,0,1,0,0,0,0,144,4512,5.124,5.121,-0.003,0,-1,oh-langfuse,npm,2026-06-02T11:43:35.904Z,1
0,25,0,12,0,191,0,44,0,1,0,0,0,0,49,2949,5.127,5.127,0.0,0,-1,oh-langfuse,npm,2026-06-02T04:06:44.651Z,1
0,25,0,12,0,192,0,50,0,1,0,0,0,0,69,3146,5.113,5.113,0.0,35,-1,oh-langfuse,npm,2026-06-03T09:06:58.394Z,1
0,25,0,12,0,189,0,44,0,1,0,0,0,0,0,-24,5.122,5.122,0.0,0,-1,oh-langfuse,npm,2026-06-01T12:55:49.889Z,1
0,25,0,12,0,189,0,44,0,1,0,0,0,0,0,0,5.122,5.122,0.0,0,-1,oh-langfuse,npm,2026-06-02T01:16:26.773Z,1
0,25,0,12,0,165,0,40,0,1,0,0,0,0,-11,-463,5.121,5.121,0.0,0,-1,oh-langfuse,npm,2026-05-30T08:36:26.448Z,1
0,25,0,12,22,189,4,44,0,1,0,0,0,0,496,20071,5.121,5.122,0.001,31,-1,oh-langfuse,npm,2026-06-01T12:53:33.512Z,1
0,25,0,12,2,191,0,44,0,1,0,0,0,0,141,5007,5.122,5.127,0.005,0,-1,oh-langfuse,npm,2026-06-02T03:29:32.972Z,1
0,25,0,12,0,191,0,44,0,1,0,0,0,0,14,255,5.127,5.124,-0.003,0,-1,oh-langfuse,npm,2026-06-02T08:58:07.939Z,1
0,20,0,11,0,150,1,27,0,1,0,0,0,0,244,11367,5.124,5.124,0.0,0,-1,oh-langfuse,npm,2026-05-29T09:20:12.310Z,1
0,25,0,12,0,191,0,50,0,1,0,0,0,0,10,189,5.121,5.12,-0.001,0,-1,oh-langfuse,npm,2026-06-02T12:12:55.512Z,1
0,25,0,12,1,192,0,50,0,1,0,0,0,0,14,800,5.12,5.113,-0.007,0,-1,oh-langfuse,npm,2026-06-02T12:26:03.815Z,1
1,4,0,0,7,7,0,0,1,1,0,1,0,0,62,3320,5.153,5.271,0.118,16,-1,unifi-portal,npm,2026-06-06T17:39:45.789Z,1
0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,12,5.109,5.153,0.044,-4,-1,unifi-portal,npm,2026-06-05T21:13:57.646Z,1
90,90,5,5,7,7,20,20,66,66,0,0,1442386,1442386,6948,23213037,4.443,5.0,0.557,1875478,-1,nottuff23,npm,2026-05-27T13:28:22.866Z,1
0,18,0,2,0,0,0,2,0,18,1,1,0,0,1,41,4.684,4.684,0.0,0,-1,cwao-units,npm,2026-05-26T00:58:37.585Z,1
0,1,0,2,0,0,0,0,0,0,0,1,0,0,-3,-11,5.636,5.534,-0.102,0,-1,@corpweb-ui/wmkt-library,npm,2026-04-03T12:22:44.451Z,1
0,4,0,2,0,3,0,0,0,1,0,1,0,0,0,0,5.164,5.163,-0.001,0,-1,wordpad-text-ui,npm,2026-06-16T02:37:08.264Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.045,5.045,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:13.909Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:31:55.406Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.045,5.045,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:06.422Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:36.369Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.045,5.046,0.001,0,-1,ai-sdk-helpers,npm,2026-06-03T20:31:36.332Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.045,-0.001,0,-1,ai-sdk-helpers,npm,2026-06-03T20:31:59.089Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:21.460Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.045,5.046,0.001,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:17.650Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.045,-0.001,0,-1,ai-sdk-helpers,npm,2026-06-03T20:31:32.221Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.045,5.045,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:10.231Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.045,5.045,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:31:24.686Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:28.777Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:31:51.563Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:43.446Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:31:40.098Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:25.058Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:32.659Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:31:47.560Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.045,5.045,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:32:02.743Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.046,5.046,0.0,0,-1,ai-sdk-helpers,npm,2026-06-03T20:31:43.775Z,1
0,4,0,1,0,13,0,2,0,0,0,2,0,0,0,0,5.045,5.046,0.001,0,-1,ai-sdk-helpers,npm,2026-06-03T20:31:28.440Z,1
0,7,0,0,3,19,0,10,0,1,0,2,0,0,1,102,5.006,5.01,0.004,0,-1,ai-sdk-helpers,npm,2026-06-28T08:42:58.323Z,1
0,289,0,7,0,10,4,25,0,0,0,1,0,0,30,1630,5.247,5.247,0.0,0,-1,autoheal-dev-cli,npm,2026-05-23T14:07:27.016Z,1
1,289,0,7,0,10,0,21,0,0,0,1,0,0,37,1526,5.247,5.247,0.0,0,-1,autoheal-dev-cli,npm,2026-05-23T13:48:07.282Z,1
0,288,0,7,0,10,0,17,0,0,0,1,0,0,3,166,5.247,5.247,0.0,0,-1,autoheal-dev-cli,npm,2026-05-23T13:28:24.641Z,1
0,281,0,3,0,10,1,12,0,0,0,1,0,0,24,985,5.247,5.247,0.0,0,-1,autoheal-dev-cli,npm,2026-05-21T12:59:30.949Z,1
0,281,0,3,0,10,0,12,0,0,0,1,0,0,3,65,5.247,5.247,0.0,0,-1,autoheal-dev-cli,npm,2026-05-22T07:34:49.449Z,1
1,282,1,4,0,10,0,12,0,0,0,1,0,0,28,1205,5.247,5.247,0.0,0,-1,autoheal-dev-cli,npm,2026-05-22T07:45:08.052Z,1
0,288,0,7,0,10,4,21,0,0,0,1,0,0,38,1502,5.247,5.247,0.0,0,-1,autoheal-dev-cli,npm,2026-05-23T13:34:16.831Z,1
0,281,0,3,0,10,0,11,0,0,0,1,0,0,2,48,5.247,5.247,0.0,0,-1,autoheal-dev-cli,npm,2026-05-21T12:45:26.415Z,1
0,4,0,0,0,2,0,1,0,1,0,0,0,0,0,-5,4.459,4.458,-0.001,0,-1,pino-formatter,npm,2026-05-18T17:52:55.939Z,1
-1,2,0,0,0,1,0,0,0,0,0,0,0,0,-4,-159,5.069,5.067,-0.002,0,-1,@dropout-ai/runtime,npm,2026-01-13T09:43:25.713Z,1
0,5,1,1,-4,2,-16,4,2,3,0,0,0,0,-1134,4477830,4.765,2.808,-1.957,4517994,-1,executable-stories-vitest,npm,2026-06-04T00:26:01.811Z,1
0,5,0,1,0,2,0,4,0,3,0,0,0,0,2,1857,2.808,2.971,0.163,1767,-1,executable-stories-vitest,npm,2026-06-04T00:26:14.526Z,1
0,5,0,1,2,4,0,4,0,3,0,0,0,0,63,2075,2.971,2.819,-0.152,-854,-1,executable-stories-vitest,npm,2026-06-04T00:26:23.268Z,1
0,5,0,1,0,4,0,4,0,3,0,0,0,0,18,-83596,2.819,2.964,0.145,-84344,-1,executable-stories-vitest,npm,2026-06-04T00:26:32.033Z,1
0,5,0,1,0,4,6,10,0,3,0,0,0,0,184,90145,2.964,2.926,-0.038,83964,-1,executable-stories-vitest,npm,2026-06-04T00:26:41.192Z,1
0,5,0,1,0,4,0,10,0,3,0,0,0,0,5,-167363,2.926,3.0,0.074,-167436,-1,executable-stories-vitest,npm,2026-06-04T00:26:50.626Z,1
0,5,0,1,2,6,10,20,0,3,0,0,0,0,863,115152,3.0,2.964,-0.036,84764,-1,executable-stories-vitest,npm,2026-06-04T00:27:00.332Z,1
0,4,0,0,0,5,0,0,0,4,-1,1,0,19347,-3,-63,5.563,5.563,0.0,0,-1,@briskforge/envcheck,npm,2026-06-18T08:06:54.245Z,1
0,4,0,0,4,5,0,0,4,4,0,2,19347,19347,1,276904,4.953,5.563,0.61,41945,-1,@briskforge/envcheck,npm,2026-06-18T06:46:46.087Z,1
